age,workclass,education,marital-status,occupation,relationship,race,sex,hours-per-week,native-country,salary
0.493150685,private,13,Married-civ-spouse,Exec-Managerial,Husband,White,Male,0.448979592,United-States,morethan50k
0.287671233,private,10,Married-civ-spouse,Transport-Moving,Husband,White,Male,0.5,United-States,morethan50k
0.232876712,private,10,Never-married,Other-Service,Not-in-family,White,Male,0.5,United-States,lessthan50k
0.246575342,private,13,Married-civ-spouse,Sales,Husband,White,Male,0.520408163,United-States,morethan50k
0.219178082,private,11,Married-civ-spouse,Prof-Speciality,Husband,White,Male,0.602040816,United-States,lessthan50k
0.246575342,private,11,Married-civ-spouse,Craft-repair,Wife,White,Female,0.43877551,United-States,lessthan50k
0.068493151,private,9,Never-married,Handlers-Movers,Own-child,Black,Male,0.397959184,United-States,lessthan50k
0.246575342,private,9,Divorced,Other-Service,Unmarried,White,Female,0.295918367,United-States,lessthan50k
0.383561644,private,9,Married-civ-spouse,Prof-Speciality,Husband,Amer-Indian-Eskimo,Male,0.071428571,United-States,lessthan50k
0,private,6,Never-married,Farming-fishing,Own-child,White,Male,0.448979592,United-States,lessthan50k
0.452054795,private,9,Married-civ-spouse,Exec-Managerial,Husband,White,Male,0.448979592,United-States,lessthan50k
0.287671233,localgov,13,Married-civ-spouse,Prof-Speciality,Husband,White,Male,0.5,United-States,morethan50k
0.219178082,private,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0.5,United-States,morethan50k
0.109589041,private,13,Never-married,Sales,Not-in-family,White,Female,0.5,United-States,lessthan50k
0.643835616,private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0.397959184,United-States,lessthan50k
0.616438356,selfempnotinc,10,Married-civ-spouse,Exec-Managerial,Husband,White,Male,0.091836735,United-States,lessthan50k
0.205479452,private,9,Married-civ-spouse,Tech Support,Husband,White,Male,0.602040816,United-States,morethan50k
0,private,6,Never-married,Sales,Own-child,White,Male,0.193877551,United-States,lessthan50k
0.246575342,private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0.551020408,United-States,lessthan50k
0.315068493,stategov,15,Never-married,Prof-Speciality,Not-in-family,Black,Female,0.397959184,United-States,lessthan50k
0.054794521,private,9,Never-married,Exec-Managerial,Other-relative,White,Female,0.397959184,United-States,lessthan50k
0.301369863,private,13,Married-civ-spouse,Exec-Managerial,Husband,White,Male,0.5,United-States,morethan50k
0.246575342,selfempnotinc,10,Married-civ-spouse,Exec-Managerial,Husband,White,Male,0.448979592,United-States,lessthan50k
0.164383562,private,11,Married-civ-spouse,Prof-Speciality,Husband,White,Male,0.397959184,United-States,lessthan50k
0.136986301,federalgov,12,Never-married,Transport-Moving,Not-in-family,Black,Male,0.397959184,United-States,lessthan50k
0.04109589,private,12,Never-married,Admin-clerical,Not-in-family,White,Female,0.397959184,United-States,lessthan50k
0.465753425,localgov,14,Never-married,Prof-Speciality,Own-child,White,Male,0.397959184,United-States,lessthan50k
0.383561644,private,9,Separated,Machine-op-inspect,Unmarried,Black,Female,0.142857143,United-States,lessthan50k
0.191780822,private,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0.397959184,United-States,lessthan50k
0.246575342,private,9,Never-married,Tech Support,Own-child,Black,Male,0.397959184,United-States,lessthan50k
0.246575342,private,13,Married-civ-spouse,Admin-clerical,Husband,White,Male,0.295918367,Canada,lessthan50k
0.520547945,selfempnotinc,10,Divorced,Tech Support,Not-in-family,White,Female,0.112244898,United-States,morethan50k
0.123287671,private,10,Never-married,Tech Support,Own-child,White,Male,0.193877551,United-States,lessthan50k
0.397260274,private,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0.448979592,United-States,morethan50k
0.205479452,localgov,9,Married-civ-spouse,Other-Service,Husband,White,Male,0.397959184,United-States,lessthan50k
0.150684932,private,9,Married-civ-spouse,Sales,Husband,White,Male,0.397959184,United-States,lessthan50k
0.136986301,private,3,Never-married,Other-Service,Other-relative,White,Male,0.346938776,Guatemala,lessthan50k
0.082191781,private,4,Married-spouse-absent,Craft-repair,Not-in-family,White,Male,0.397959184,Mexico,lessthan50k
0.246575342,private,5,Married-civ-spouse,Craft-repair,Husband,White,Male,0.397959184,United-States,lessthan50k
0.123287671,private,7,Never-married,Craft-repair,Other-relative,Other,Male,0.479591837,Guatemala,lessthan50k
0.260273973,private,5,Never-married,Handlers-Movers,Not-in-family,White,Male,0.397959184,United-States,lessthan50k
0.01369863,private,9,Never-married,Sales,Own-child,White,Female,0.142857143,United-States,lessthan50k
0.219178082,private,4,Divorced,Handlers-Movers,Not-in-family,White,Male,0.704081633,United-States,lessthan50k
0.589041096,selfempnotinc,11,Married-civ-spouse,Transport-Moving,Wife,White,Female,0.142857143,Germany,morethan50k
0.315068493,private,9,Divorced,Machine-op-inspect,Unmarried,White,Female,0.479591837,Mexico,lessthan50k
0.246575342,private,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.428571429,United-States,lessthan50k
0.136986301,selfempnotinc,5,Married-civ-spouse,Craft-repair,Husband,White,Male,0.479591837,United-States,lessthan50k
0.02739726,private,10,Never-married,Other-Service,Own-child,White,Male,0.193877551,United-States,lessthan50k
0.287671233,private,13,Married-civ-spouse,Prof-Speciality,Husband,White,Male,0.5,United-States,morethan50k
0.123287671,private,10,Divorced,Craft-repair,Not-in-family,White,Male,0.428571429,United-States,lessthan50k
0.383561644,federalgov,11,Married-civ-spouse,Protective-serv,Husband,White,Male,0.397959184,United-States,lessthan50k
0.04109589,private,10,Never-married,Admin-clerical,Own-child,White,Female,0.193877551,United-States,lessthan50k
0.205479452,federalgov,9,Divorced,Craft-repair,Unmarried,White,Male,0.397959184,United-States,lessthan50k
0.068493151,private,10,Never-married,Handlers-Movers,Own-child,White,Female,0.12244898,United-States,lessthan50k
0.068493151,private,9,Never-married,Admin-clerical,Not-in-family,White,Male,0.397959184,United-States,lessthan50k
0.287671233,stategov,9,Never-married,Other-Service,Unmarried,Black,Female,0.37755102,United-States,lessthan50k
0.232876712,private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0.5,United-States,morethan50k
0.397260274,private,1,Widowed,Other-Service,Unmarried,Other,Female,0.295918367,Mexico,lessthan50k
0.301369863,private,13,Divorced,Craft-repair,Not-in-family,White,Female,0.244897959,United-States,lessthan50k
0.849315068,selfempnotinc,9,Widowed,Craft-repair,Not-in-family,White,Female,0.234693878,United-States,lessthan50k
0.095890411,private,9,Never-married,Sales,Own-child,White,Male,0.397959184,Dominican-Republic,lessthan50k
0.191780822,private,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0.653061224,United-States,lessthan50k
0.273972603,selfempnotinc,13,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Male,0.775510204,Vietnam,lessthan50k
0.082191781,private,9,Never-married,Craft-repair,Other-relative,White,Male,0.397959184,United-States,lessthan50k
0.191780822,private,10,Married-civ-spouse,Transport-Moving,Husband,White,Male,0.448979592,El-Salvador,lessthan50k
0.164383562,private,13,Married-civ-spouse,Prof-Speciality,Husband,White,Male,0.397959184,United-States,morethan50k
0.068493151,stategov,13,Never-married,Craft-repair,Own-child,White,Female,0.428571429,United-States,lessthan50k
0.520547945,localgov,9,Divorced,Other-Service,Unmarried,White,Female,0.37755102,United-States,lessthan50k
0.356164384,private,9,Divorced,Craft-repair,Other-relative,White,Male,0.397959184,United-States,lessthan50k
0.082191781,private,3,Never-married,Farming-fishing,Unmarried,Other,Male,0.357142857,Mexico,lessthan50k
0.164383562,private,9,Never-married,Admin-clerical,Unmarried,White,Male,0.346938776,Mexico,lessthan50k
0.068493151,private,11,Never-married,Other-Service,Other-relative,White,Female,0.397959184,Mexico,lessthan50k
0.068493151,private,10,Never-married,Sales,Not-in-family,White,Male,0.418367347,United-States,lessthan50k
0.109589041,private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0.846938776,United-States,morethan50k
0.164383562,private,10,Never-married,Machine-op-inspect,Own-child,White,Male,0.448979592,United-States,lessthan50k
0.246575342,stategov,10,Never-married,Transport-Moving,Not-in-family,Black,Male,0.397959184,United-States,lessthan50k
0.219178082,federalgov,9,Never-married,Exec-Managerial,Not-in-family,White,Female,0.397959184,United-States,lessthan50k
0.219178082,private,13,Never-married,Prof-Speciality,Not-in-family,White,Male,0.397959184,United-States,morethan50k
0.191780822,private,15,Never-married,Prof-Speciality,Not-in-family,White,Female,0.275510204,United-States,lessthan50k
0.178082192,localgov,14,Married-civ-spouse,Prof-Speciality,Husband,White,Male,0.448979592,United-States,morethan50k
0.520547945,private,13,Married-civ-spouse,Sales,Husband,White,Male,0.397959184,United-States,lessthan50k
0.260273973,private,7,Never-married,Exec-Managerial,Not-in-family,White,Male,0.5,United-States,lessthan50k
0.150684932,private,13,Never-married,Sales,Not-in-family,White,Male,0.397959184,United-States,morethan50k
0.342465753,private,14,Married-civ-spouse,Prof-Speciality,Husband,White,Male,0.397959184,United-States,morethan50k
0.465753425,private,12,Divorced,Exec-Managerial,Unmarried,White,Male,0.551020408,Germany,lessthan50k
0.616438356,localgov,13,Divorced,Prof-Speciality,Not-in-family,Black,Female,0.397959184,United-States,lessthan50k
0.657534247,selfempinc,10,Married-civ-spouse,Sales,Husband,White,Male,0.346938776,United-States,morethan50k
0.082191781,private,13,Married-civ-spouse,Prof-Speciality,Husband,White,Male,0.397959184,United-States,lessthan50k
0.410958904,private,3,Married-civ-spouse,Craft-repair,Husband,Black,Male,0.602040816,United-States,morethan50k
0.452054795,selfempinc,9,Divorced,Exec-Managerial,Unmarried,White,Female,0.397959184,United-States,lessthan50k
0.205479452,selfempnotinc,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0.397959184,United-States,lessthan50k
0.273972603,federalgov,10,Married-civ-spouse,Machine-op-inspect,Husband,White,Male,0.397959184,United-States,lessthan50k
0.191780822,private,9,Never-married,Craft-repair,Unmarried,White,Male,0.397959184,United-States,morethan50k
0.808219178,private,5,Widowed,Craft-repair,Unmarried,Black,Female,0.112244898,United-States,lessthan50k
0.506849315,private,13,Divorced,Sales,Not-in-family,Black,Female,0.602040816,United-States,lessthan50k
0.205479452,federalgov,13,Married-civ-spouse,Prof-Speciality,Husband,White,Male,0.397959184,United-States,morethan50k
0.191780822,private,10,Never-married,Admin-clerical,Not-in-family,White,Female,0.520408163,United-States,lessthan50k
0.191780822,federalgov,13,Divorced,Protective-serv,Not-in-family,White,Male,0.5,United-States,morethan50k
0.657534247,selfempnotinc,8,Divorced,Prof-Speciality,Not-in-family,White,Male,0.397959184,United-States,lessthan50k
0.246575342,private,9,Married-civ-spouse,Machine-op-inspect,Husband,White,Male,0.602040816,Ireland,morethan50k
0.054794521,private,10,Never-married,Prof-Speciality,Own-child,White,Female,0.091836735,United-States,lessthan50k
0.315068493,federalgov,14,Married-civ-spouse,Tech Support,Husband,Asian-Pac-Islander,Male,0.397959184,Philippines,morethan50k
0.246575342,stategov,10,Never-married,Craft-repair,Not-in-family,White,Female,0.397959184,United-States,lessthan50k
0.01369863,private,6,Never-married,Other-Service,Own-child,White,Female,0.071428571,United-States,lessthan50k
0.232876712,localgov,9,Married-civ-spouse,Other-Service,Husband,White,Male,0.5,United-States,lessthan50k
0.369863014,selfempnotinc,10,Never-married,Farming-fishing,Own-child,White,Male,0.602040816,United-States,lessthan50k
0.246575342,private,12,Never-married,Tech Support,Not-in-family,White,Female,0.397959184,United-States,lessthan50k
0.260273973,selfempnotinc,13,Never-married,Craft-repair,Own-child,White,Male,0.397959184,United-States,lessthan50k
0.191780822,private,10,Married-civ-spouse,Prof-Speciality,Husband,White,Male,0.5,United-States,morethan50k
0.068493151,private,10,Never-married,Sales,Not-in-family,White,Male,0.193877551,United-States,lessthan50k
0.082191781,private,9,Never-married,Sales,Own-child,Asian-Pac-Islander,Male,0.397959184,United-States,lessthan50k
0.438356164,private,14,Married-civ-spouse,Exec-Managerial,Husband,White,Male,0.5,United-States,morethan50k
0.301369863,selfempnotinc,13,Separated,Craft-repair,Own-child,White,Male,0.346938776,United-States,lessthan50k
0.02739726,private,10,Never-married,Handlers-Movers,Own-child,White,Male,0.153061224,United-States,lessthan50k
0.178082192,private,12,Married-civ-spouse,Exec-Managerial,Husband,White,Male,0.5,United-States,morethan50k
0.109589041,private,10,Never-married,Craft-repair,Other-relative,Asian-Pac-Islander,Female,0.397959184,Cambodia,lessthan50k
0.397260274,private,9,Married-civ-spouse,Machine-op-inspect,Husband,White,Male,0.397959184,United-States,lessthan50k
0.273972603,private,14,Married-civ-spouse,Prof-Speciality,Husband,White,Male,0.448979592,United-States,lessthan50k
0.328767123,federalgov,9,Married-civ-spouse,Other-Service,Husband,White,Male,0.397959184,United-States,lessthan50k
0.315068493,selfempnotinc,10,Married-civ-spouse,Prof-Speciality,Husband,White,Male,0.193877551,United-States,lessthan50k
0.369863014,private,9,Divorced,Admin-clerical,Unmarried,White,Female,0.397959184,United-States,lessthan50k
0.205479452,private,9,Married-civ-spouse,Machine-op-inspect,Husband,White,Male,0.397959184,United-States,lessthan50k
0.561643836,private,9,Married-civ-spouse,Handlers-Movers,Husband,Black,Male,0.193877551,United-States,morethan50k
0.424657534,private,9,Married-civ-spouse,Machine-op-inspect,Husband,White,Male,0.479591837,United-States,lessthan50k
0.232876712,private,13,Married-civ-spouse,Exec-Managerial,Husband,White,Male,0.397959184,United-States,lessthan50k
0.164383562,private,11,Never-married,Admin-clerical,Own-child,Black,Female,0.397959184,United-States,lessthan50k
0.397260274,selfempinc,13,Married-civ-spouse,Sales,Husband,White,Male,0.5,United-States,morethan50k
0.260273973,localgov,9,Never-married,Transport-Moving,Not-in-family,Asian-Pac-Islander,Male,0.397959184,United-States,lessthan50k
0.575342466,private,13,Never-married,Admin-clerical,Not-in-family,White,Male,0.37755102,United-States,lessthan50k
0.164383562,private,7,Married-civ-spouse,Transport-Moving,Husband,White,Male,0.397959184,Mexico,lessthan50k
0.109589041,private,9,Married-civ-spouse,Machine-op-inspect,Husband,White,Male,0.397959184,United-States,lessthan50k
0.136986301,private,12,Never-married,Other-Service,Not-in-family,Asian-Pac-Islander,Female,0.346938776,Philippines,lessthan50k
0.424657534,private,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.704081633,United-States,lessthan50k
0.465753425,federalgov,15,Never-married,Prof-Speciality,Not-in-family,White,Female,0.704081633,United-States,morethan50k
0.260273973,private,9,Divorced,Transport-Moving,Not-in-family,White,Male,0.448979592,United-States,morethan50k
0.342465753,private,6,Divorced,Sales,Unmarried,White,Male,0.5,Puerto-Rico,lessthan50k
0.438356164,stategov,13,Married-civ-spouse,Admin-clerical,Husband,White,Male,0.397959184,United-States,morethan50k
0.219178082,private,10,Never-married,Tech Support,Own-child,White,Male,0.193877551,United-States,lessthan50k
0.315068493,private,13,Divorced,Sales,Not-in-family,White,Male,0.602040816,United-States,morethan50k
0.123287671,private,13,Never-married,Prof-Speciality,Not-in-family,White,Female,0.397959184,United-States,lessthan50k
0.575342466,private,9,Married-civ-spouse,Machine-op-inspect,Husband,White,Male,0.295918367,Italy,lessthan50k
0.178082192,private,9,Never-married,Admin-clerical,Own-child,White,Female,0.397959184,United-States,lessthan50k
